,label,x1,x2
918,0,-11.256356,-17.733002
919,1,13.187441,49.725006
920,3,27.66277,1.572347
921,1,16.84303,29.476025
922,2,9.016506,-17.329391
923,9,-42.014458,-3.5878851
924,4,8.421209,-52.803524
925,6,-40.492603,47.168278
926,9,-11.243305,44.380764
927,1,17.455711,21.044033
928,6,30.523,26.331324
929,3,31.295841,1.6727269
930,1,5.241478,18.457867
931,1,1.4727066,-51.462273
932,8,-15.953322,-11.212557
933,5,25.376333,6.072071
934,2,49.984657,3.1363351
935,6,-37.450886,32.82667
936,9,-49.614044,5.066554
937,2,13.576833,-19.901306
938,6,-42.116486,36.60396
939,8,30.592394,-3.6507618
940,5,24.609898,-42.722633
941,9,-45.958485,3.0568502
942,8,-14.064829,-38.18229
943,8,-2.5815415,-16.153896
944,4,26.956612,-0.5184035
945,4,10.12681,-54.129364
946,7,55.90242,2.797681
947,2,60.561302,-2.2642758
948,9,-15.61764,-10.655292
949,1,-16.755024,2.1218925
950,9,-44.798355,4.068057
951,3,-18.831623,-2.054638
952,6,-8.023744,33.678864
953,1,46.304943,7.879207
954,0,-24.785854,-12.859305
955,6,-20.13909,-22.745506
956,5,-9.268627,-13.821026
957,4,6.6151285,-50.85853
958,8,51.817566,-10.99261
959,1,-37.37681,26.164875
960,2,60.626373,-6.534916
961,9,-34.39918,-0.41536456
962,0,-41.70166,-23.529318
963,6,-14.534215,-16.268827
964,1,-7.2792745,-26.17493
965,3,1.4269737,13.208291
966,0,-12.829774,-17.21025
967,9,-48.419033,7.0315123
968,3,32.388737,0.066629335
969,9,-39.622463,10.980294
970,1,-11.386211,1.6841139
971,0,-32.54755,-20.222223
972,5,-15.326711,26.685034
973,1,-18.705164,-38.196884
974,7,2.5900872,16.421421
975,3,11.960626,5.265796
976,8,12.591163,-14.588979
977,9,16.646496,-22.201916
978,0,-40.1331,-17.570787
979,1,-18.5401,-3.7956576
980,4,16.443817,-11.755795
981,6,-14.090946,-17.696287
982,8,-7.2704544,15.417636
983,9,-39.191093,12.18555
984,0,-37.231037,-26.239635
985,1,45.392113,-9.412717
986,1,25.594482,20.445679
987,3,-14.727681,12.138238
988,6,12.150855,-28.163652
989,4,14.376806,-34.884113
990,7,1.8282132,18.922506
991,6,-37.018707,45.696648
992,6,-41.627472,42.86118
993,0,-38.8945,-27.476204
994,1,11.34022,21.59124
995,2,-5.9311843,-36.37578
996,3,17.652372,-19.483109
997,1,5.4432487,2.2565296
998,1,18.057186,46.681446
999,5,-17.861458,36.53716
1000,3,-10.429091,6.0783296
1001,0,3.3358319,-42.89805
1002,5,-10.520223,30.021355
1003,7,-11.260607,-42.35018
1004,3,-10.590449,-10.968978
1005,1,12.322936,49.59822
1006,2,51.507732,3.8452587
1007,6,-23.82866,-18.878277
1008,2,-2.9636714,23.424679
1009,6,16.031992,20.1634
1010,6,32.02004,18.54128
1011,0,19.457827,6.520061
1012,8,-10.534378,13.0011
1013,6,-41.058193,43.66558
1014,9,-48.95728,3.9471831
1015,2,57.76312,-8.114731
1016,4,-0.9317908,29.508741
1017,4,8.233344,-54.185925
1018,9,-43.669876,-4.213102
1019,2,45.12301,7.246767
1020,3,14.962757,-16.888706
1021,0,-30.699629,-23.450846
1022,1,22.538355,30.127089
1023,8,16.04267,39.285366
1024,1,44.14945,8.002532
1025,8,24.743107,-40.13702
1026,1,13.075451,32.51538
1027,2,56.8586,-5.1523795
1028,4,-4.160314,25.562258
1029,7,-30.533741,-18.775314
1030,4,4.6818867,-50.541595
1031,0,-23.099123,-16.882563
1032,5,-4.015673,20.880932
1033,2,58.0096,-2.040141
1034,7,45.98794,3.5655403
1035,5,0.6118887,-11.761457
1036,8,-20.29599,-45.186638
1037,0,39.544624,0.5959132
1038,7,2.2156665,10.721184
1039,2,43.57749,-5.0899897
1040,5,-4.543156,22.388407
1041,1,3.920694,32.97506
1042,7,13.170007,-29.087086
1043,4,4.1942396,-40.94448
1044,4,-4.2126365,-12.582425
1045,1,30.333303,-4.52523
1046,2,-7.690343,20.238783
1047,3,45.73671,6.4144526
1048,9,-27.686905,-2.145193
1049,3,32.651096,25.34153
1050,7,7.7182875,-9.037553
1051,6,-40.60749,39.669903
1052,3,-14.713903,-45.02327
1053,8,24.619518,-34.575024
1054,2,45.748817,-5.582933
1055,2,54.76401,-4.191877
1056,2,59.734,-8.03023
1057,8,-26.751581,-37.501457
1058,4,-34.712215,-18.365234
1059,9,-5.569992,6.8908157
1060,9,-15.762631,-4.4007883
1061,5,-8.237072,38.42772
1062,8,27.32023,-36.995003
1063,4,6.761625,-42.529205
1064,8,-0.09042828,-19.043295
1065,7,19.93343,-27.6226
1066,9,-49.48695,2.8104873
1067,7,-11.804449,-26.83144
1068,2,46.561558,7.688988
1069,3,30.624756,9.42634
1070,0,-36.16936,-25.819796
1071,6,-42.04782,44.469913
1072,6,-36.542225,34.65964
1073,0,-26.850979,-18.280508
1074,0,48.474392,3.175984
1075,7,30.893026,-9.034395
1076,4,-3.2297,4.238752
1077,3,19.743332,1.6567461
1078,5,-19.735592,28.53535
1079,2,58.132504,-3.7129633
1080,7,38.077652,-24.885117
1081,2,50.526787,-4.351085
1082,0,23.129892,31.737682
1083,6,-24.375519,-0.20419899
1084,7,2.3848526,-17.019539
1085,4,8.7291355,-53.360394
1086,3,15.528714,-8.908256
1087,3,3.5344589,5.2237825
1088,0,-3.3973362,12.356143
1089,2,8.7227125,23.699924
1090,1,11.933547,21.38044
1091,7,10.938247,41.691185
1092,2,58.198746,-4.029381
1093,2,49.76114,-6.152676
1094,8,-11.335393,-47.94138
1095,5,-16.95687,38.188988
1096,4,1.7299995,-50.363773
1097,7,5.5938573,-23.736216
1098,4,-47.06275,9.93283
1099,6,-35.279026,-1.1471946
1100,2,59.21155,-7.512618
1101,7,3.5424237,-15.895998
1102,9,-47.85476,3.3398733
1103,0,26.648445,24.25183
1104,8,23.707777,-42.7073
1105,1,7.6855555,34.84892
1106,9,16.331806,-13.401581
1107,1,6.6728125,42.56707
1108,2,40.848637,14.275373
1109,6,-39.715374,47.62175
1110,7,34.12263,-35.003895
1111,3,8.559059,-12.729256
1112,2,-34.54052,-14.978947
1113,8,-19.94304,-45.393845
1114,4,5.822782,-51.935104
1115,1,19.819191,52.754856
1116,5,6.6664762,9.057723
1117,8,-33.02011,10.271951
1118,4,33.140514,18.37731
1119,8,45.779896,8.003457
1120,2,50.705612,-2.2525766
1121,0,-38.97319,-19.154104
1122,7,11.511646,5.4606137
1123,2,8.998274,7.973453
1124,6,-39.932686,31.64846
1125,2,7.231647,-13.970809
1126,3,18.462374,-4.831467
1127,9,12.500052,-30.500948
1128,1,-38.1388,14.520413
1129,6,-32.825527,19.25073
1130,8,42.80407,5.0074615
1131,5,-20.025475,27.141697
1132,9,32.59595,6.740485
1133,0,-13.810523,-24.065138
1134,6,-43.170105,43.761246
1135,3,-33.78954,-17.513393
1136,6,-7.983286,1.6464031
1137,1,18.620022,52.6681
1138,7,32.240616,-39.427692
1139,0,-15.052835,13.840846
1140,6,-43.46968,43.224625
1141,1,9.018743,-21.36939
1142,6,1.5290046,30.515696
1143,4,6.359657,-51.590965
1144,2,48.60432,2.493507
1145,2,33.717953,29.38637
1146,2,40.888496,14.236014
1147,8,16.450558,-18.637388
1148,5,-13.685235,37.861286
1149,2,31.16249,24.60522
1150,3,9.779258,-14.409062
1151,4,7.679829,2.4881806
1152,5,-11.647112,39.76277
1153,0,-14.921739,-16.15331
1154,1,21.929892,16.897892
1155,4,17.459866,-13.806848
1156,9,-33.661823,10.3189335
1157,9,8.353856,-14.736134
1158,4,5.8675294,8.213044
1159,7,22.07608,-32.107918
1160,7,31.217876,-31.907969
1161,8,-25.702791,-43.125473
1162,6,31.000935,23.85856
1163,8,-15.448717,-13.038313
1164,0,-35.70539,-22.796331
1165,4,-34.949623,-15.529277
1166,5,-11.152005,26.130203
1167,1,14.832646,22.976557
1168,4,-6.742853,-9.006317
1169,6,23.037832,6.425989
1170,7,17.40684,35.264507
1171,3,34.701443,3.1510177
1172,9,-14.968939,20.031479
1173,3,-41.42034,33.574635
1174,4,-13.011933,-6.2526493
1175,1,3.9295578,-21.933842
1176,8,-13.879812,-28.965525
1177,8,-22.745022,-48.233532
1178,7,-35.039387,4.5891156
1179,9,-22.525827,23.190977
1180,9,-40.118023,3.707065
1181,9,-39.59546,7.0034285
1182,6,-30.508139,28.389973
1183,3,31.910463,-2.0659904
1184,9,-0.015845565,-18.69669
1185,6,-42.60753,37.278748
1186,3,-18.94885,-2.1900532
1187,7,-13.852485,13.842393
1188,3,13.725458,-7.8290315
1189,3,19.248041,-21.913797
1190,5,-11.241681,-0.06356789
1191,8,10.0036,-38.208004
1192,1,-14.226652,17.228
1193,5,47.2698,8.175902
1194,9,-35.81687,9.537625
1195,2,48.79647,-13.434964
1196,7,30.357145,-31.763618
1197,0,-12.91066,1.1707699
1198,2,60.201107,-9.257993
1199,8,-34.5999,9.383718
1200,5,-11.5741625,27.382368
1201,9,-47.94336,2.1259596
1202,7,19.920185,-27.637775
1203,7,31.56907,-33.95405
1204,6,1.553986,30.520208
1205,0,-31.701735,-13.983315
1206,4,-35.86036,6.3043594
1207,9,-50.469822,3.7957537
1208,7,7.7696342,-16.738005
1209,5,25.524895,-34.170967
1210,5,-26.238708,6.861045
1211,1,6.495984,-9.641393
1212,8,15.348871,-17.921814
1213,0,1.7024571,-4.573534
1214,3,5.994354,27.792065
1215,9,-24.844923,-0.41612935
1216,8,-21.076382,-34.71067
1217,9,-16.594954,29.746178
1218,3,2.818379,-42.73067
1219,5,-11.285537,-19.714096
1220,5,-17.668753,35.208984
1221,3,13.422895,-40.82546
1222,8,-21.55949,-41.496777
1223,7,-42.115135,11.679321
1224,0,22.593107,27.232807
1225,1,18.372993,39.784573
1226,4,-30.283987,0.62887824
1227,4,6.419406,-48.196476
1228,7,-26.952164,-20.396645
1229,8,3.2120912,6.6050572
1230,3,-7.4069896,15.066041
1231,7,-26.338352,-16.008072
1232,1,-12.811202,-2.0203958
1233,3,13.456836,-14.462775
1234,9,15.454489,-12.518573
1235,6,-4.6069603,27.241652
1236,7,27.459547,-33.14448
1237,6,0.03634213,-27.767498
1238,4,19.88351,26.40588
1239,5,-8.4246855,31.417673
1240,0,23.089487,17.677711
1241,3,0.5033843,34.343746
1242,2,58.814507,-2.4267254
1243,8,-12.536972,-35.496548
1244,2,57.47071,-3.7159696
1245,8,-21.189934,-34.02283
1246,1,13.523714,51.96745
1247,1,15.905748,28.721592
1248,8,-26.869734,-36.899597
1249,2,4.0554633,19.99671
1250,9,8.805098,-20.525288
1251,4,17.767637,-35.13538
1252,7,49.268402,-13.041923
1253,8,-23.000599,-34.330116
1254,2,12.209439,36.03207
1255,0,-12.328362,22.976921
1256,8,-19.822477,-39.587677
1257,2,-32.138042,28.05782
1258,6,-41.417484,40.47546
1259,4,9.291328,-52.869835
1260,6,1.7817239,3.556808
1261,2,57.705452,1.2041308
1262,5,13.307668,-21.173193
1263,8,-16.302109,-25.459251
1264,6,-30.457357,21.830809
1265,7,15.303494,-26.21447
1266,5,-17.173845,20.282429
1267,6,28.219551,15.374276
1268,0,-19.92479,11.639646
1269,5,-18.880877,33.93701
1270,3,30.342808,1.8317713
1271,6,23.217014,-37.655678
1272,4,-5.828643,-23.638533
1273,1,7.060713,41.967457
1274,8,9.178812,-39.073692
1275,6,1.8654846,-29.821657
1276,1,-17.733019,-41.173435
1277,2,4.985717,38.920757
1278,7,28.053734,-31.578865
1279,1,12.892324,49.7851
1280,4,-14.643263,32.88929
1281,7,13.49575,3.4527214
1282,4,-5.9850626,-28.10432
1283,3,12.893575,-9.742734
1284,8,13.535419,-20.354273
1285,4,-22.801056,-16.800602
1286,8,5.8483453,-1.435813
1287,2,46.17508,7.426548
1288,9,-48.3979,3.943188
1289,8,-10.7683525,-50.621532
1290,9,-16.49347,29.866978
1291,4,-40.49919,-5.1559772
1292,1,-11.885208,20.061045
1293,2,47.105,1.6259387
1294,3,2.6981275,-27.875559
1295,3,34.74196,3.2236915
1296,8,-8.09558,-31.627752
1297,8,-18.5524,-32.78144
1298,6,-38.935074,33.35996
1299,6,-40.427288,34.479942
1300,1,11.46755,50.20671
1301,9,32.652637,22.651003
1302,2,31.758026,22.114536
1303,8,-12.994737,-47.542374
1304,7,-3.0728674,-16.884106
1305,9,-40.925694,-0.6891532
1306,2,1.5985106,-14.088915
1307,5,-39.294426,30.517187
1308,1,13.688526,49.226967
1309,6,-32.2261,25.732931
1310,7,-25.28028,-20.83494
1311,2,48.923786,1.8631669
1312,0,-34.14892,-18.131342
1313,1,20.776127,46.425106
1314,0,-15.072492,14.038353
1315,0,-33.351498,-16.523468
1316,9,-29.591904,-2.9209487
1317,3,17.592417,-13.361953
1318,1,8.748716,-18.38398
1319,5,-4.709827,21.98517
1320,2,-9.073994,35.182636
1321,7,23.250065,-26.110693
1322,2,49.370396,-1.9811835
1323,2,-6.4841475,-32.98786
1324,8,0.1576007,-27.666704
1325,3,-12.369204,-9.17317
1326,0,-0.9664039,-14.51298
1327,9,-33.854862,10.344164
1328,1,19.611002,30.657547
1329,6,-37.35024,37.475803
1330,6,-33.553528,36.380623
1331,2,16.852577,18.894978
1332,5,11.3846855,-8.142141
1333,0,1.5838138,-4.7098813
1334,5,-28.809534,-21.065462
1335,0,-36.687824,-21.731348
1336,2,48.50535,-4.4560494
1337,1,19.241169,27.054398
1338,9,12.944753,-18.451784
1339,0,-35.551186,-22.163935
1340,4,4.091014,28.981201
1341,6,-33.776478,43.877743
1342,0,1.8259101,-4.3931637
1343,9,20.766611,46.62981
1344,5,-2.1019063,25.973965
1345,7,38.48381,-29.551281
1346,0,-0.3452,-0.19864534
1347,7,10.03805,-30.978106
1348,2,-18.22916,-5.915441
1349,3,-0.56939554,15.87215
1350,2,46.53088,6.352425
1351,6,-35.30827,32.417423
1352,9,-27.404392,0.5733421
1353,2,-13.139207,-11.5480175
1354,3,-15.734626,-44.276684
1355,9,-41.878567,5.886942
1356,3,30.1343,-1.3198428
1357,9,17.590212,0.046844088
1358,6,-1.2955557,-24.215832
1359,6,-18.92545,27.348242
1360,5,-14.84637,33.73158
1361,3,26.8964,3.9733908
1362,1,18.838495,39.940342
1363,4,34.981167,18.385223
1364,4,7.91087,-51.33208
1365,6,-36.35808,41.07179
1366,0,-33.85489,-22.881401
1367,2,62.538986,-4.83661
1368,4,6.6597223,-14.943555
1369,7,-27.87635,-26.242785
1370,9,-39.068645,1.832893
1371,3,-13.655278,18.76445
1372,2,-37.49565,25.167599
1373,7,32.075058,29.325731
1374,3,-18.88911,-2.0807126
1375,7,7.6980104,-44.0129
1376,8,34.914413,-20.311195
1377,4,-3.225262,12.516723
1378,2,52.615803,-2.0050006
1379,7,0.92509764,16.086983
1380,9,-46.862926,4.5364876
1381,1,29.77147,22.179665
1382,9,-25.848497,-2.6817794
1383,5,-30.313162,24.103207
1384,2,2.9609935,4.810746
1385,4,-8.112158,-20.952578
1386,6,-44.433495,-1.8111011
1387,1,0.68051034,-9.185679
1388,3,1.102192,8.784482
1389,9,-40.927315,9.014647
1390,1,10.16487,37.71484
1391,5,30.74676,26.147322
1392,6,-31.39754,23.754528
1393,9,-47.207123,-0.50438124
1394,8,-13.196097,-42.423916
1395,5,-21.417131,23.003395
1396,4,6.1624737,-51.048447
1397,2,-1.640734,6.90026
1398,8,-11.613673,-35.501575
1399,0,13.954224,41.078766
1400,7,5.9691305,6.402068
1401,7,15.904428,-35.78865
1402,8,-15.810018,-43.682053
1403,2,50.2268,7.8115683
1404,2,-1.2854816,29.78656
1405,0,-14.014912,-5.659065
1406,9,-48.044693,3.4756656
1407,7,31.75719,-33.918056
1408,3,-3.5737948,4.373217
1409,2,56.68722,-5.4226546
1410,9,0.047234066,-11.53425
1411,7,31.129202,-23.588194
1412,2,13.564385,-19.426851
1413,7,38.984364,-29.335897
1414,2,51.237823,-0.33648333
1415,5,10.627258,33.897312
1416,0,-39.199974,-19.51572
1417,7,8.203173,-27.045017
1418,2,-8.411997,-4.3999033
1419,5,-30.184185,-1.8645066
1420,0,-20.505213,-22.1499
1421,4,-23.8445,10.32929
1422,0,-29.930475,-19.277073
1423,1,18.483118,49.614067
1424,3,-19.31318,2.5049171
1425,6,-42.283432,-25.344826
1426,6,-43.061924,43.76398
1427,7,1.8901824,10.292206
1428,3,-19.217905,3.160983
1429,6,1.5133659,27.721588
1430,9,-26.894588,1.1144916
1431,6,-39.602654,46.501774
1432,6,48.41784,-9.025432
1433,0,-14.368571,-20.979963
1434,5,-29.634554,3.3051236
1435,2,44.71159,-5.7532477
1436,1,4.9262676,-11.32201
1437,9,-30.91079,2.6213968
1438,2,48.411022,-4.397911
1439,1,-18.797157,-37.18752
1440,7,25.444796,-34.218384
1441,3,25.713158,3.8283682
1442,7,5.2584605,-23.194862
1443,5,-16.525053,37.97124
1444,4,41.546852,-28.635267
1445,7,25.888817,-31.508242
1446,2,55.096424,-3.9482493
1447,2,-6.246538,31.037743
1448,7,34.620285,-21.226965
1449,4,8.690162,-45.40525
1450,1,-15.736831,-0.519596
1451,0,-4.1870255,3.0905526
1452,5,15.662881,-29.582747
1453,3,34.988697,3.6666398
1454,1,1.000341,-9.772846
1455,9,-30.930565,21.106112
1456,0,-21.412931,-9.696124
1457,4,5.2807484,-48.043163
1458,6,-33.686893,37.893826
1459,8,-24.451618,-47.142136
1460,5,50.52693,3.4657245
1461,0,-31.111826,-26.930002
1462,3,0.7345485,-47.394615
1463,0,-18.031128,-19.093336
1464,4,1.4822092,-46.667107
1465,1,2.3197665,34.887
1466,9,-7.9775915,-19.056396
1467,1,-15.021365,0.36990717
1468,0,49.500046,0.47134548
1469,2,8.591042,-20.904432
1470,1,8.862182,51.589462
1471,4,4.674366,-48.468136
1472,1,-7.409927,25.23109
1473,1,13.019244,32.579464
1474,0,-12.9142885,1.1613774
1475,4,33.88604,20.765036
1476,6,-1.2583697,6.6893206
1477,6,23.873442,23.236652
1478,4,3.290254,2.5754418
1479,3,30.761478,25.715473
1480,8,-40.285595,9.580606
1481,0,-39.865566,-23.218754
1482,1,-4.5733204,19.43332
1483,6,-33.21121,22.04468
1484,0,-42.83478,-21.93771
1485,6,1.646446,1.2856231
1486,6,-11.731609,22.230068
1487,7,18.133495,-35.041218
1488,4,13.553307,12.012871
1489,0,5.7483697,42.894005
1490,3,-21.19641,-46.7083
1491,8,-24.214045,-46.68708
1492,1,23.209393,17.204668
1493,6,13.525624,-29.899866
1494,3,26.84517,0.88579345
1495,6,-37.35107,21.938263
1496,4,12.425292,52.40999
1497,0,32.39741,3.354743
1498,7,19.333517,-25.934479
1499,5,-26.602743,2.5685434
1500,1,7.2708673,42.851936
1501,7,18.494267,-35.054096
1502,2,44.711205,11.653955
1503,5,-28.772146,-21.079151
1504,9,19.218472,17.302826
1505,5,-16.527636,20.17426
1506,2,0.08312176,17.366613
1507,9,44.505566,10.209465
1508,0,-32.48788,-8.049555
1509,8,-21.614676,-48.403057
1510,6,-3.969456,26.637281
1511,8,14.574248,-22.784174
1512,2,26.158659,-40.179085
1513,6,-41.84576,41.365067
1514,7,7.7036467,-43.876842
1515,3,8.001779,2.182704
1516,0,1.6007577,-4.6854815
1517,1,-37.227165,25.372177
1518,2,-25.515802,-2.7632751
1519,5,29.363293,24.606945
1520,8,5.7518797,-10.670177
1521,2,58.94235,-7.6327057
1522,9,-42.18345,-1.4668562
1523,9,-45.058975,4.322021
1524,2,14.880291,9.99175
1525,5,-0.87924707,-27.145971
1526,3,33.56678,-0.047259137
1527,2,44.488426,-4.326416
1528,9,-47.633656,8.733671
1529,1,22.55271,23.613365
1530,7,30.730244,-37.353954
1531,1,10.291577,45.65524
1532,7,20.866585,50.2545
1533,7,10.776934,36.44216
1534,1,3.6354942,-10.034083
1535,4,15.538686,44.1986
1536,3,-0.48833987,15.678348
1537,6,-16.867628,11.908747
1538,8,9.566568,-21.365786
1539,5,-11.700963,36.313663
1540,5,-10.819598,35.688267
1541,8,-25.133266,-46.4903
1542,5,-12.791224,37.343628
1543,0,-36.36071,-21.082972
1544,2,45.999218,-1.3622254
1545,7,-13.199993,-34.04426
1546,1,17.411928,50.24546
1547,3,-17.769835,-11.846034
1548,8,-13.112107,-35.52487
1549,7,0.3927985,-48.442482
1550,2,7.9152093,7.970773
1551,8,-3.9326272,31.61212
1552,7,34.181877,-31.930841
1553,9,30.967005,-2.5312831
1554,5,-8.775001,-10.778707
1555,1,19.831413,52.80045
1556,3,-48.519657,8.334511
1557,3,25.759035,0.72219545
1558,0,1.6196514,16.503326
1559,2,-6.590368,-33.037437
1560,2,9.5610695,23.333616
1561,7,30.56729,-36.537334
1562,5,-24.284857,-23.3142
1563,3,-16.001177,1.5450351
1564,6,-33.449116,36.22033
1565,8,-0.53686726,-36.542553
1566,2,46.983536,-4.2645507
1567,8,-34.283733,11.121986
1568,6,-42.067635,44.325195
1569,4,2.0352712,-49.32755
1570,7,30.218899,-31.843346
1571,6,15.93318,19.959953
1572,5,-39.74826,-17.063635
1573,4,-24.383837,-29.293526
1574,6,-40.47631,47.45832
1575,1,15.050208,18.775488
1576,6,-17.380808,-19.192873
1577,6,-40.07834,31.680815
1578,7,31.876745,-38.641476
1579,4,-7.3736315,-21.012096
1580,5,44.27387,2.2641203
1581,1,23.250538,30.552378
1582,0,-34.149357,-20.639353
1583,6,-39.639156,44.957695
1584,9,15.279274,-20.408043
1585,3,0.22245823,15.192434
1586,9,17.454224,23.16118
1587,7,38.930737,-24.833464
1588,2,58.585358,-4.421553
1589,2,49.955887,8.065692
1590,1,15.31654,43.962894
1591,6,-38.012497,38.51575
1592,5,-5.3611755,-21.497164
1593,3,19.240265,2.1978586
1594,8,-48.72444,8.719751
1595,8,19.442186,1.9220722
1596,7,5.242732,-23.395458
1597,4,30.229563,-4.118045
1598,3,-40.399643,11.844659
1599,2,55.845184,-7.979541
1600,5,-26.91505,3.4906685
1601,1,-5.778981,-19.332289
1602,8,-17.169727,-31.47266
1603,2,-1.4628208,-7.817484
1604,4,6.1550975,-50.602
1605,3,-17.705793,1.520909
1606,9,-18.31247,-13.674289
1607,9,15.589904,-13.2723675
1608,7,23.410175,-19.64598
1609,4,-25.568478,-8.126162
1610,2,31.947145,-20.59947
1611,5,-2.4283009,-5.443616
1612,8,-13.682418,-47.696087
1613,2,5.1354895,28.622927
1614,8,31.886194,-1.9086425
1615,6,-34.258934,22.832949
1616,0,-39.291607,-27.462965
1617,1,10.970509,51.93863
1618,5,10.4382925,-37.565502
1619,2,-8.169961,-20.194084
1620,9,-1.9838052,-8.820819
1621,1,-10.437502,1.7676383
1622,3,-0.5644897,15.926864
1623,8,-0.5614466,-31.000072
1624,2,7.548053,-15.855637
1625,4,6.368538,1.3174858
1626,4,30.329597,-7.7212787
1627,9,-49.873104,3.050758
1628,6,-37.855614,44.629684
1629,6,3.8281548,-27.59675
1630,6,-43.568924,41.113655
1631,7,23.845156,-42.961662
1632,0,-36.436504,-0.47205833
1633,1,6.5234933,-10.938822
1634,7,30.135101,-39.327744
1635,2,23.032074,-42.33641
1636,5,7.4735627,-10.772086
1637,4,-36.521706,2.8786583
1638,1,8.766287,43.31206
1639,2,55.43878,-1.3208075
1640,5,-18.77509,34.651463
1641,5,-12.50819,37.444447
1642,2,50.29006,-0.13143687
1643,2,49.846855,3.1489425
1644,5,-3.5595245,29.906687
1645,5,-30.195831,-1.8545692
1646,9,-32.76308,2.0326746
1647,6,-36.530327,45.38225
1648,7,1.8292768,-20.563103
1649,8,21.681986,4.8012414
1650,1,13.251688,-9.165912
1651,6,-37.3685,28.94879
1652,1,12.931909,32.439655
1653,5,-19.751696,28.484787
1654,1,16.272388,53.253826
1655,9,-43.127956,8.382138
1656,9,-45.70181,4.0871105
1657,1,-37.75177,27.231739
1658,7,32.775955,-38.074947
1659,5,-6.224211,-36.150364
1660,6,-33.319244,30.311502
1661,8,-17.651325,-32.361553
1662,1,23.953056,27.998663
1663,9,-35.844883,11.6605425
1664,5,-12.354466,37.481407
1665,8,-26.569954,-2.6639874
1666,7,15.183095,-36.21394
1667,8,-13.058416,-36.07743
1668,3,-43.339485,13.619166
1669,9,-39.424778,12.305592
1670,8,-21.285131,-47.94839
1671,5,-20.4721,25.10726
1672,6,-37.42505,37.164436
1673,8,-5.8271303,14.625394
1674,0,-41.60237,-23.258856
1675,3,29.965921,23.473816
1676,8,-10.58191,-34.41561
1677,6,-40.593407,47.28069
1678,7,-34.482376,44.34763
1679,4,30.25208,18.335402
1680,9,-49.43504,1.5537611
1681,5,26.529745,-24.139338
1682,4,1.6162217,-52.010048
1683,2,43.940094,-4.9150033
1684,6,-36.526035,-4.0234413
1685,9,-9.1654625,38.445538
1686,1,11.130384,50.92453
1687,7,28.375751,-11.094288
1688,1,-15.233865,0.60243684
1689,5,21.3692,27.033241
1690,7,-20.159376,-12.633813
1691,1,17.642744,19.217724
1692,5,-10.687401,-19.427254
1693,3,-23.866262,17.47491
1694,3,36.38419,-32.579266
1695,1,13.981163,52.173477
1696,2,13.622951,-19.886623
1697,9,-13.505069,7.480138
1698,2,1.5137683,24.91086
1699,5,1.8925914,-26.074121
1700,4,-2.4258456,4.0089045
1701,2,47.856815,-7.127688
1702,5,-9.456846,38.34869
1703,0,-40.98196,-22.618229
1704,8,-22.006405,-45.364697
1705,9,-36.619247,6.4462466
1706,0,-20.884565,-19.566359
1707,6,-32.95893,27.443853
1708,9,6.3630047,-14.864078
1709,5,-8.683038,33.737965
1710,3,23.258963,-2.4252892
1711,7,31.88488,-35.483433
1712,7,0.63707733,-48.67202
1713,0,-24.740057,-13.011552
1714,8,41.781124,8.709423
1715,8,-5.103417,13.717154
1716,2,0.28352767,16.622705
1717,8,9.5012045,-20.82384
1718,5,-16.739222,38.00614
1719,2,54.92937,-5.324008
1720,0,-33.831085,-24.09288
1721,4,-6.0871234,-9.401597
1722,1,10.349411,47.27518
1723,0,-36.152504,-25.881971
1724,9,35.011333,4.471343
1725,9,-26.488226,0.7233865
1726,6,-41.61253,42.96302
1727,3,-24.087845,-21.421032
1728,6,-36.63467,40.63339
1729,7,-33.108345,27.638592
1730,0,-34.527977,-10.191937
1731,5,-19.126049,-46.4366
1732,0,-2.361826,25.177319
1733,4,5.3029666,-51.539383
1734,0,-16.725601,39.842747
1735,7,20.78541,8.720266
1736,7,34.104725,-35.23989
1737,9,-36.848785,6.430277
1738,9,-6.952805,-18.51741
1739,8,26.63083,-13.9350195
1740,1,-33.89897,29.582556
1741,3,23.41857,-9.066792
1742,4,6.0971994,-46.235653
1743,1,4.6604147,43.17337
1744,4,6.5545554,-45.08224
1745,8,-22.157614,-44.69058
1746,0,6.536886,29.420704
1747,8,29.64661,-39.20322
1748,0,-36.095215,-23.86251
1749,9,-26.82061,-0.61329836
1750,6,-36.058304,39.790825
1751,0,-27.883007,-19.313217
1752,3,32.411564,-1.1089419
1753,4,22.640024,-39.45701
1754,0,19.608856,26.57836
1755,9,18.498898,18.423338
1756,4,6.519468,-15.296043
1757,2,52.13965,-3.7175875
1758,0,-7.196929,31.730532
1759,2,55.138332,1.9771284
1760,1,2.3455126,-51.872643
1761,3,19.196814,4.711956
1762,3,25.164286,1.6237198
1763,5,17.704315,22.944628
1764,9,1.5614421,4.392688
1765,8,16.480766,37.100746
1766,9,-30.96684,2.3043633
1767,3,27.16053,-20.228045
1768,4,-12.980768,-35.980556
1769,0,-24.760963,-18.284288
1770,9,-15.660357,-4.4178753
1771,0,32.26574,-9.014726
1772,5,-11.609526,39.638
1773,1,19.353947,47.72263
1774,7,21.1991,-29.90228
1775,0,-8.6866665,31.652338
1776,3,18.655931,1.0934758
1777,1,60.162,-1.3218133
1778,7,25.327326,-34.10955
1779,0,-20.571573,7.386599
1780,1,17.689075,43.377487
